client_id,sess_id,timeoff
19434.00,0.00,436.84
19435.00,0.00,162.70
19436.00,0.00,791.38
19437.00,0.00,898.26
19437.00,1.00,741.69
19437.00,2.00,1585.16
19438.00,0.00,303.10
19438.00,1.00,449.59
19438.00,2.00,412.82
19439.00,0.00,586.71
19439.00,1.00,122.53
19439.00,2.00,698.69
19440.00,0.00,891.48
19440.00,1.00,204.16
19441.00,0.00,808.67
19441.00,1.00,143.43
19442.00,0.00,166.49
19443.00,0.00,1992.84
19443.00,1.00,2060.29
19443.00,2.00,1088.49
19444.00,0.00,287.38
19444.00,1.00,857.59
19445.00,0.00,359.45
19445.00,1.00,153.70
19445.00,2.00,511.53
19445.00,3.00,240.56
19445.00,4.00,149.27
19446.00,0.00,1103.72
19446.00,1.00,170.41
19446.00,2.00,714.61
19447.00,0.00,349.45
19448.00,0.00,652.99
19449.00,0.00,328.63
19449.00,1.00,492.44
19449.00,2.00,192.70
19449.00,3.00,156.49
19449.00,4.00,1323.79
19449.00,5.00,489.13
19450.00,0.00,130.52
19451.00,0.00,2234.37
19452.00,0.00,187.33
19453.00,0.00,265.10
19453.00,1.00,510.95
19454.00,0.00,327.18
19454.00,1.00,707.14
19454.00,2.00,154.06
19455.00,0.00,3222.59
19455.00,1.00,203.89
19456.00,0.00,260.96
19457.00,0.00,712.47
19458.00,0.00,182.75
19458.00,1.00,320.37
19458.00,2.00,1358.57
19458.00,3.00,142.18
19458.00,4.00,351.41
19459.00,0.00,154.66
19460.00,0.00,3309.17
19461.00,0.00,435.19
19461.00,1.00,425.31
19461.00,2.00,1961.44
19461.00,3.00,143.74
19461.00,4.00,122.07
19462.00,0.00,951.44
19462.00,1.00,340.85
19463.00,0.00,338.52
19463.00,1.00,399.16
19464.00,0.00,222.91
19465.00,0.00,2421.37
19466.00,0.00,489.89
19467.00,0.00,1297.59
19467.00,1.00,1146.78
19468.00,0.00,2715.92
19469.00,0.00,346.68
19469.00,1.00,2304.85
19470.00,0.00,237.25
19470.00,1.00,919.17
19470.00,2.00,878.99
19470.00,3.00,387.78
19471.00,0.00,1132.44
19471.00,1.00,247.64
19472.00,0.00,126.24
19472.00,1.00,715.58
19473.00,0.00,187.14
19474.00,0.00,349.54
19474.00,1.00,971.66
19474.00,2.00,537.34
19475.00,0.00,193.75
19476.00,0.00,2749.79
19476.00,1.00,1959.94
19476.00,2.00,725.66
19476.00,3.00,133.71
19476.00,4.00,280.42
19477.00,0.00,644.88
19477.00,1.00,1040.99
19477.00,2.00,3072.59
19477.00,3.00,233.35
19477.00,4.00,512.25
19477.00,5.00,1210.84
19478.00,0.00,330.18
19479.00,0.00,599.74
19480.00,0.00,345.62
19480.00,1.00,882.28
19481.00,0.00,957.37
19481.00,1.00,151.12
19481.00,2.00,309.53
19481.00,3.00,247.29
19482.00,0.00,181.42
19483.00,0.00,377.42
19484.00,0.00,1413.07
19484.00,1.00,3501.74
19485.00,0.00,185.63
19485.00,1.00,196.96
19485.00,2.00,701.66
19486.00,0.00,132.98
19486.00,1.00,213.54
19486.00,2.00,1003.55
19487.00,0.00,469.39
19487.00,1.00,342.82
19488.00,0.00,1260.35
19489.00,0.00,945.31
19489.00,1.00,801.25
19489.00,2.00,3077.02
19489.00,3.00,1451.77
19489.00,4.00,307.67
19490.00,0.00,202.22
19490.00,1.00,962.90
19490.00,2.00,135.89
19491.00,0.00,229.50
19491.00,1.00,174.23
19492.00,0.00,2714.55
19492.00,1.00,421.66
19493.00,0.00,180.17
19493.00,1.00,380.26
19494.00,0.00,1324.17
19495.00,0.00,219.28
19496.00,0.00,432.69
19497.00,0.00,513.79
19498.00,0.00,120.91
19499.00,0.00,1007.75
19499.00,1.00,888.67
19500.00,0.00,472.52
19500.00,1.00,888.80
19501.00,0.00,452.29
19502.00,0.00,432.06
19503.00,0.00,208.46
19504.00,0.00,425.78
19505.00,0.00,1172.80
19505.00,1.00,465.74
19505.00,2.00,490.90
19505.00,3.00,438.76
19505.00,4.00,211.92
19506.00,0.00,2522.84
19507.00,0.00,1620.73
19507.00,1.00,232.71
19507.00,2.00,901.18
19507.00,3.00,393.15
19508.00,0.00,1071.04
19509.00,0.00,515.05
19510.00,0.00,1283.70
19510.00,1.00,153.23
19510.00,2.00,148.68
19511.00,0.00,178.72
19512.00,0.00,1768.17
19513.00,0.00,333.51
19514.00,0.00,388.50
19514.00,1.00,6068.20
19515.00,0.00,2900.67
19516.00,0.00,4941.95
19517.00,0.00,223.11
19518.00,0.00,1196.56
19519.00,0.00,200.13
19519.00,1.00,422.72
19520.00,0.00,541.21
19521.00,0.00,863.53
19522.00,0.00,885.48
19522.00,1.00,178.42
19523.00,0.00,2640.29
19524.00,0.00,2281.58
19524.00,1.00,295.56
19525.00,0.00,643.61
19526.00,0.00,122.10
19526.00,1.00,130.25
19526.00,2.00,644.21
19527.00,0.00,1284.66
19528.00,0.00,1244.42
19528.00,1.00,492.81
19529.00,0.00,510.13
19530.00,0.00,896.90
19531.00,0.00,175.79
19531.00,1.00,1002.38
19531.00,2.00,293.74
19531.00,3.00,792.86
19531.00,4.00,2047.57
19531.00,5.00,481.28
19531.00,6.00,765.89
19531.00,7.00,1896.71
19531.00,8.00,170.04
19531.00,9.00,871.82
19532.00,0.00,143.76
19533.00,0.00,3119.76
19534.00,0.00,131.11
19535.00,0.00,372.39
19535.00,1.00,124.49
19535.00,2.00,177.59
19536.00,0.00,256.94
19537.00,0.00,153.72
19538.00,0.00,1030.67
19538.00,1.00,158.69
19539.00,0.00,689.35
19540.00,0.00,2099.87
19540.00,1.00,5053.16
19541.00,0.00,626.17
19541.00,1.00,280.06
19541.00,2.00,778.65
19542.00,0.00,3889.11
19542.00,1.00,2528.49
19543.00,0.00,135.44
19544.00,0.00,293.12
19545.00,0.00,307.51
19546.00,0.00,1115.40
19546.00,1.00,206.64
19547.00,0.00,233.27
19548.00,0.00,274.28
19548.00,1.00,455.91
19548.00,2.00,669.52
19548.00,3.00,154.91
19548.00,4.00,1408.07
19549.00,0.00,152.58
19550.00,0.00,858.22
19550.00,1.00,6412.79
19551.00,0.00,3199.68
19552.00,0.00,225.25
19553.00,0.00,2461.45
19554.00,0.00,762.62
19554.00,1.00,3343.28
19555.00,0.00,146.92
19556.00,0.00,259.35
19556.00,1.00,3014.08
19556.00,2.00,198.47
19557.00,0.00,232.11
19557.00,1.00,123.17
19557.00,2.00,821.77
19558.00,0.00,442.51
19559.00,0.00,1337.08
19559.00,1.00,130.06
19560.00,0.00,162.37
19560.00,1.00,256.90
19560.00,2.00,687.34
19560.00,3.00,319.13
19560.00,4.00,3305.84
19560.00,5.00,173.56
19560.00,6.00,199.57
19560.00,7.00,2040.59
19561.00,0.00,150.97
19562.00,0.00,352.39
19562.00,1.00,1530.73
19562.00,2.00,1097.67
19563.00,0.00,498.15
19564.00,0.00,899.15
19565.00,0.00,213.46
19566.00,0.00,473.26
19566.00,1.00,124.18
19567.00,0.00,425.42
19567.00,1.00,1867.67
19568.00,0.00,1207.88
19568.00,1.00,122.79
19569.00,0.00,962.30
19569.00,1.00,2564.28
19569.00,2.00,165.52
19569.00,3.00,137.46
19570.00,0.00,129.42
19571.00,0.00,648.42
19572.00,0.00,227.88
19573.00,0.00,762.04
19574.00,0.00,315.93
19575.00,0.00,346.18
19576.00,0.00,120.25
19576.00,1.00,237.05
19577.00,0.00,240.97
19578.00,0.00,125.39
19579.00,0.00,815.11
19579.00,1.00,697.13
19579.00,2.00,1585.95
19580.00,0.00,152.21
19580.00,1.00,2316.72
19580.00,2.00,1076.53
19580.00,3.00,308.63
19580.00,4.00,341.35
19581.00,0.00,530.58
19581.00,1.00,883.00
19582.00,0.00,251.59
19583.00,0.00,3548.31
19584.00,0.00,813.68
19585.00,0.00,365.33
19586.00,0.00,413.66
19587.00,0.00,416.76
19588.00,0.00,438.62
19588.00,1.00,230.92
19589.00,0.00,759.17
19590.00,0.00,1159.15
19590.00,1.00,1494.27
19591.00,0.00,194.08
19591.00,1.00,789.24
19592.00,0.00,184.25
19593.00,0.00,180.49
19593.00,1.00,317.78
19594.00,0.00,129.51
19595.00,0.00,297.99
19596.00,0.00,636.40
19597.00,0.00,473.79
19598.00,0.00,219.61
19598.00,1.00,1058.40
19599.00,0.00,331.87
19599.00,1.00,152.00
19600.00,0.00,156.84
19601.00,0.00,1082.58
19602.00,0.00,307.94
19603.00,0.00,2480.58
19603.00,1.00,1746.05
19603.00,2.00,120.70
19603.00,3.00,1865.16
19603.00,4.00,604.75
19604.00,0.00,1101.66
19605.00,0.00,361.96
19606.00,0.00,616.47
19606.00,1.00,185.04
19607.00,0.00,904.35
19607.00,1.00,365.15
19607.00,2.00,256.40
19607.00,3.00,268.32
19607.00,4.00,159.12
19608.00,0.00,523.91
19608.00,1.00,2020.76
19609.00,0.00,367.35
19610.00,0.00,595.23
19611.00,0.00,2019.19
19611.00,1.00,212.98
19611.00,2.00,150.64
19612.00,0.00,452.22
19612.00,1.00,5079.12
19613.00,0.00,1244.83
19613.00,1.00,579.95
19613.00,2.00,456.02
19613.00,3.00,1416.66
19614.00,0.00,349.81
19615.00,0.00,969.70
19615.00,1.00,3674.14
19615.00,2.00,308.41
19615.00,3.00,665.23
19616.00,0.00,127.79
19616.00,1.00,502.12
19617.00,0.00,292.48
19618.00,0.00,455.76
19619.00,0.00,1016.66
19620.00,0.00,357.67
19620.00,1.00,1317.71
19621.00,0.00,384.47
19622.00,0.00,144.76
19623.00,0.00,234.83
19624.00,0.00,600.27
19624.00,1.00,355.18
19624.00,2.00,2983.62
19624.00,3.00,379.18
19625.00,0.00,955.20
19626.00,0.00,353.17
19627.00,0.00,1179.74
19628.00,0.00,785.17
19629.00,0.00,274.62
19629.00,1.00,426.63
19630.00,0.00,137.33
19631.00,0.00,894.84
19632.00,0.00,239.33
19633.00,0.00,1196.11
19634.00,0.00,872.38
19634.00,1.00,802.89
19634.00,2.00,408.86
19635.00,0.00,2198.57
19636.00,0.00,433.15
19637.00,0.00,383.37
19638.00,0.00,970.50
19639.00,0.00,137.37
19639.00,1.00,605.38
19640.00,0.00,291.50
19641.00,0.00,2451.56
19642.00,0.00,188.80
19642.00,1.00,256.24
19643.00,0.00,1365.13
19644.00,0.00,694.70
19645.00,0.00,320.15
19646.00,0.00,2919.97
19647.00,0.00,137.14
19648.00,0.00,3476.66
19649.00,0.00,300.10
19650.00,0.00,1932.72
19650.00,1.00,259.24
19651.00,0.00,1639.42
19652.00,0.00,1112.54
19653.00,0.00,982.23
19654.00,0.00,442.04
19654.00,1.00,453.58
19655.00,0.00,130.38
19656.00,0.00,124.68
19657.00,0.00,123.67
19657.00,1.00,245.89
19657.00,2.00,308.73
19658.00,0.00,397.83
19659.00,0.00,408.90
19660.00,0.00,1780.52
19661.00,0.00,1500.40
19661.00,1.00,622.44
19662.00,0.00,318.41
19662.00,1.00,794.60
19662.00,2.00,1369.16
19663.00,0.00,811.17
19664.00,0.00,368.79
19665.00,0.00,785.57
19666.00,0.00,241.57
19667.00,0.00,280.76
19667.00,1.00,142.06
19668.00,0.00,636.48
19668.00,1.00,1925.38
19669.00,0.00,484.75
19670.00,0.00,1612.62
19671.00,0.00,516.01
19672.00,0.00,433.11
19673.00,0.00,201.32
19674.00,0.00,1216.37
19674.00,1.00,120.01
19675.00,0.00,1538.82
19676.00,0.00,391.90
19677.00,0.00,351.91
19677.00,1.00,1823.27
19677.00,2.00,191.41
19678.00,0.00,1141.55
19678.00,1.00,145.78
19679.00,0.00,545.50
19680.00,0.00,1902.23
19681.00,0.00,474.07
19682.00,0.00,1200.51
19683.00,0.00,153.82
19684.00,0.00,393.99
19685.00,0.00,1541.89
19685.00,1.00,1901.63
19685.00,2.00,1352.45
19685.00,3.00,375.42
19686.00,0.00,314.11
19686.00,1.00,369.07
19686.00,2.00,213.83
19687.00,0.00,130.87
19687.00,1.00,209.43
19687.00,2.00,658.22
19687.00,3.00,406.89
19687.00,4.00,2122.86
19688.00,0.00,571.96
19689.00,0.00,303.45
19689.00,1.00,1591.64
19690.00,0.00,235.71
19691.00,0.00,164.60
19691.00,1.00,573.66
19691.00,2.00,875.55
19692.00,0.00,256.92
19693.00,0.00,1002.37
19694.00,0.00,1955.58
19695.00,0.00,814.23
19695.00,1.00,3440.71
19696.00,0.00,317.43
19696.00,1.00,164.24
19696.00,2.00,176.87
19696.00,3.00,1806.11
19697.00,0.00,1074.43
19698.00,0.00,7066.37
19698.00,1.00,1014.87
19699.00,0.00,217.33
19700.00,0.00,743.85
19700.00,1.00,278.77
19700.00,2.00,166.45
19700.00,3.00,636.94
19700.00,4.00,1433.53
19701.00,0.00,909.68
19702.00,0.00,941.74
19703.00,0.00,674.65
19704.00,0.00,247.60
19704.00,1.00,1920.24
19705.00,0.00,151.34
19706.00,0.00,134.92
19707.00,0.00,726.16
19708.00,0.00,140.38
19708.00,1.00,1714.90
19708.00,2.00,129.02
19709.00,0.00,1086.69
19709.00,1.00,142.83
19710.00,0.00,1251.07
19711.00,0.00,715.92
19711.00,1.00,657.20
19711.00,2.00,337.03
19712.00,0.00,181.02
19712.00,1.00,122.71
19713.00,0.00,3184.27
19713.00,1.00,634.15
19714.00,0.00,549.58
19715.00,0.00,1164.97
19715.00,1.00,2828.22
19715.00,2.00,260.73
19716.00,0.00,126.97
19716.00,1.00,129.55
19717.00,0.00,2664.19
19718.00,0.00,1915.92
19718.00,1.00,1152.50
19719.00,0.00,181.32
19720.00,0.00,221.99
19720.00,1.00,447.37
19721.00,0.00,2196.26
19721.00,1.00,1255.14
19721.00,2.00,2604.67
19721.00,3.00,193.49
19722.00,0.00,3802.84
19723.00,0.00,130.99
19724.00,0.00,1721.60
19724.00,1.00,840.73
19725.00,0.00,253.79
19726.00,0.00,2682.55
19726.00,1.00,908.47
19727.00,0.00,1323.17
19728.00,0.00,259.63
19729.00,0.00,228.08
19730.00,0.00,8163.59
19731.00,0.00,182.27
19732.00,0.00,2931.16
19733.00,0.00,2464.44
19734.00,0.00,424.23
19735.00,0.00,120.92
19735.00,1.00,237.01
19735.00,2.00,404.39
19736.00,0.00,251.81
19736.00,1.00,234.33
19736.00,2.00,299.86
19737.00,0.00,3203.37
19738.00,0.00,724.15
19739.00,0.00,730.58
19740.00,0.00,274.79
19741.00,0.00,748.93
19742.00,0.00,773.62
19742.00,1.00,683.24
19743.00,0.00,588.25
19743.00,1.00,130.01
19744.00,0.00,164.09
19745.00,0.00,2869.53
19745.00,1.00,140.78
19745.00,2.00,334.88
19746.00,0.00,1643.76
19746.00,1.00,576.73
19746.00,2.00,621.75
19747.00,0.00,327.77
19748.00,0.00,486.92
19749.00,0.00,120.56
19750.00,0.00,744.53
19751.00,0.00,373.29
19752.00,0.00,284.32
19752.00,1.00,153.22
19752.00,2.00,1692.87
19752.00,3.00,2042.80
19752.00,4.00,1692.17
19753.00,0.00,1054.57
19753.00,1.00,155.29
19754.00,0.00,553.88
19755.00,0.00,1727.11
19755.00,1.00,159.56
19756.00,0.00,5810.73
19757.00,0.00,1860.53
19758.00,0.00,402.17
19758.00,1.00,452.64
19759.00,0.00,728.96
19760.00,0.00,803.39
19761.00,0.00,491.48
19761.00,1.00,626.90
19762.00,0.00,236.37
19762.00,1.00,794.45
19763.00,0.00,779.56
19763.00,1.00,172.28
19763.00,2.00,590.96
19764.00,0.00,425.70
19765.00,0.00,1416.57
19766.00,0.00,2208.28
19767.00,0.00,259.71
19768.00,0.00,625.78
19769.00,0.00,743.24
19769.00,1.00,1659.62
19769.00,2.00,251.98
19770.00,0.00,486.26
19770.00,1.00,1823.94
19771.00,0.00,228.25
19772.00,0.00,169.71
19773.00,0.00,239.56
19774.00,0.00,854.33
19774.00,1.00,1626.82
19774.00,2.00,1270.25
19775.00,0.00,205.99
19776.00,0.00,243.41
19777.00,0.00,204.60
19778.00,0.00,690.73
19778.00,1.00,859.67
19779.00,0.00,2858.50
19780.00,0.00,890.94
19781.00,0.00,127.68
19782.00,0.00,569.90
19783.00,0.00,365.22
19784.00,0.00,2281.52
19785.00,0.00,1181.89
19786.00,0.00,266.71
19787.00,0.00,304.37
19787.00,1.00,1706.02
19788.00,0.00,390.56
19789.00,0.00,257.41
19790.00,0.00,3299.67
19791.00,0.00,140.73
19792.00,0.00,999.21
19793.00,0.00,955.11
19793.00,1.00,771.08
19793.00,2.00,620.25
19794.00,0.00,387.93
19795.00,0.00,145.37
19796.00,0.00,144.66
19797.00,0.00,423.28
19798.00,0.00,1032.90
19798.00,1.00,2271.87
19799.00,0.00,2654.36
19799.00,1.00,269.16
19800.00,0.00,268.03
19801.00,0.00,2079.37
19801.00,1.00,415.24
19801.00,2.00,3138.34
19801.00,3.00,1460.53
19802.00,0.00,125.16
19803.00,0.00,123.52
19803.00,1.00,444.06
19803.00,2.00,839.06
19804.00,0.00,230.26
19805.00,0.00,120.93
19806.00,0.00,751.29
19807.00,0.00,1878.26
19807.00,1.00,1143.24
19808.00,0.00,378.74
19808.00,1.00,226.53
19808.00,2.00,1434.47
19809.00,0.00,291.62
19810.00,0.00,208.46
19810.00,1.00,635.64
19811.00,0.00,852.37
19812.00,0.00,164.71
19812.00,1.00,255.84
19812.00,2.00,1295.87
19813.00,0.00,467.74
19814.00,0.00,3154.70
19814.00,1.00,198.46
19814.00,2.00,185.09
19814.00,3.00,378.38
19815.00,0.00,296.77
19816.00,0.00,396.49
19816.00,1.00,288.44
19816.00,2.00,1987.36
19817.00,0.00,1023.81
19817.00,1.00,1587.42
19817.00,2.00,379.26
19818.00,0.00,303.46
19818.00,1.00,120.10
19819.00,0.00,690.86
19820.00,0.00,338.97
19820.00,1.00,980.53
19821.00,0.00,4964.31
19821.00,1.00,504.25
19821.00,2.00,352.68
19821.00,3.00,3013.86
19822.00,0.00,274.58
19822.00,1.00,1177.32
19823.00,0.00,147.04
19824.00,0.00,671.69
19824.00,1.00,308.51
19824.00,2.00,941.76
19824.00,3.00,459.04
19825.00,0.00,417.41
19825.00,1.00,2660.15
19826.00,0.00,771.32
19826.00,1.00,1072.01
19826.00,2.00,120.17
19827.00,0.00,124.08
19827.00,1.00,406.91
19827.00,2.00,573.43
19827.00,3.00,151.11
19828.00,0.00,462.99
19828.00,1.00,228.54
19829.00,0.00,766.75
19829.00,1.00,3953.48
19829.00,2.00,425.85
19830.00,0.00,642.92
19830.00,1.00,429.63
19831.00,0.00,3747.95
19832.00,0.00,204.83
19833.00,0.00,1589.59
19834.00,0.00,1647.21
19835.00,0.00,3147.43
19835.00,1.00,1346.05
19836.00,0.00,1532.61
19836.00,1.00,203.17
19837.00,0.00,1098.68
19838.00,0.00,583.96
19839.00,0.00,696.27
19840.00,0.00,1021.80
19840.00,1.00,135.42
19841.00,0.00,333.34
19841.00,1.00,1329.86
19842.00,0.00,707.37
19843.00,0.00,1285.18
19844.00,0.00,203.93
19845.00,0.00,383.61
19845.00,1.00,382.50
19845.00,2.00,514.03
19845.00,3.00,272.83
19846.00,0.00,605.88
19846.00,1.00,151.57
19846.00,2.00,2063.30
19847.00,0.00,843.97
19848.00,0.00,169.06
19849.00,0.00,638.43
19850.00,0.00,399.18
19851.00,0.00,3161.57
19852.00,0.00,1324.48
19853.00,0.00,858.92
19853.00,1.00,9771.75
19854.00,0.00,396.21
19854.00,1.00,750.34
19855.00,0.00,1874.92
19856.00,0.00,347.44
19856.00,1.00,2484.72
19857.00,0.00,412.34
19857.00,1.00,953.08
19858.00,0.00,6597.74
19859.00,0.00,2196.74
19859.00,1.00,404.14
19859.00,2.00,301.99
19859.00,3.00,188.44
19859.00,4.00,1116.34
19860.00,0.00,743.84
19860.00,1.00,161.43
19861.00,0.00,121.93
19862.00,0.00,967.15
19863.00,0.00,160.81
19864.00,0.00,617.61
19865.00,0.00,143.92
19866.00,0.00,1545.17
19867.00,0.00,121.63
19867.00,1.00,341.24
19868.00,0.00,317.26
19868.00,1.00,161.23
19868.00,2.00,1388.80
19869.00,0.00,352.72
19869.00,1.00,4615.95
19870.00,0.00,430.66
19870.00,1.00,1383.39
19870.00,2.00,1025.50
19870.00,3.00,438.98
19871.00,0.00,614.61
19872.00,0.00,442.04
19873.00,0.00,342.02
19874.00,0.00,617.27
19874.00,1.00,172.67
19875.00,0.00,221.24
19875.00,1.00,1093.81
19875.00,2.00,251.62
19875.00,3.00,449.75
19876.00,0.00,2652.67
19877.00,0.00,156.45
19877.00,1.00,122.41
19877.00,2.00,338.71
19878.00,0.00,242.14
19878.00,1.00,1553.49
19878.00,2.00,244.20
19878.00,3.00,388.83
19879.00,0.00,266.15
19880.00,0.00,3312.20
19881.00,0.00,129.49
19882.00,0.00,699.33
19883.00,0.00,205.32
19883.00,1.00,273.07
19884.00,0.00,2824.90
19885.00,0.00,205.42
19885.00,1.00,148.85
19885.00,2.00,1726.33
19885.00,3.00,993.05
19885.00,4.00,629.96
19885.00,5.00,225.79
19885.00,6.00,410.11
19885.00,7.00,1066.71
19886.00,0.00,405.35
19886.00,1.00,423.20
19886.00,2.00,426.89
19887.00,0.00,901.65
19888.00,0.00,525.71
19889.00,0.00,176.08
19890.00,0.00,189.03
19891.00,0.00,1389.28
19892.00,0.00,673.02
19893.00,0.00,149.10
19893.00,1.00,133.29
19893.00,2.00,487.38
19893.00,3.00,203.71
19894.00,0.00,214.65
19894.00,1.00,937.89
19894.00,2.00,3837.07
19895.00,0.00,975.77
19896.00,0.00,210.85
19897.00,0.00,2256.31
19898.00,0.00,971.17
19899.00,0.00,460.70
19900.00,0.00,356.60
19901.00,0.00,3229.62
19901.00,1.00,131.90
19902.00,0.00,655.81
19903.00,0.00,150.37
19904.00,0.00,2628.01
19904.00,1.00,205.39
19904.00,2.00,126.84
19905.00,0.00,277.75
19905.00,1.00,829.27
19905.00,2.00,674.28
19906.00,0.00,4928.85
19907.00,0.00,850.96
19907.00,1.00,310.86
19907.00,2.00,198.89
19907.00,3.00,2031.29
19908.00,0.00,373.37
19909.00,0.00,308.42
19910.00,0.00,454.15
19910.00,1.00,243.08
19911.00,0.00,365.05
19911.00,1.00,137.05
19912.00,0.00,120.46
19913.00,0.00,281.70
19913.00,1.00,322.89
19913.00,2.00,128.23
19914.00,0.00,132.76
19915.00,0.00,459.06
19915.00,1.00,189.92
19915.00,2.00,2493.41
19916.00,0.00,579.13
19917.00,0.00,211.41
19917.00,1.00,490.69
19918.00,0.00,127.24
19919.00,0.00,666.00
19920.00,0.00,6931.89
19921.00,0.00,463.95
19922.00,0.00,2557.49
19922.00,1.00,2586.68
19923.00,0.00,1135.62
19923.00,1.00,121.01
19923.00,2.00,213.70
19923.00,3.00,585.74
19924.00,0.00,2943.28
19925.00,0.00,2577.95
19925.00,1.00,542.71
19925.00,2.00,1407.39
19926.00,0.00,264.91
19926.00,1.00,3002.61
19927.00,0.00,233.08
19928.00,0.00,2321.18
19929.00,0.00,622.15
19930.00,0.00,535.63
19931.00,0.00,294.12
19932.00,0.00,1624.70
19932.00,1.00,336.21
19933.00,0.00,1416.62
19933.00,1.00,257.32
19934.00,0.00,1933.92
19934.00,1.00,806.68
19934.00,2.00,306.68
19935.00,0.00,698.52
19936.00,0.00,188.93
19937.00,0.00,1936.29
19937.00,1.00,1028.31
19938.00,0.00,1428.74
19939.00,0.00,240.61
19939.00,1.00,1010.88
19939.00,2.00,348.95
19940.00,0.00,138.57
19940.00,1.00,1385.65
19941.00,0.00,356.81
19941.00,1.00,443.06
19941.00,2.00,897.90
19941.00,3.00,848.85
19942.00,0.00,462.47
19942.00,1.00,1729.52
19942.00,2.00,1459.69
19942.00,3.00,1120.73
19942.00,4.00,1272.45
19943.00,0.00,446.27
19944.00,0.00,849.38
19945.00,0.00,138.25
19946.00,0.00,1823.31
19947.00,0.00,11560.26
19947.00,1.00,143.14
19948.00,0.00,459.31
19949.00,0.00,181.07
19950.00,0.00,2760.57
19951.00,0.00,2851.75
19951.00,1.00,680.10
19951.00,2.00,989.43
19952.00,0.00,295.93
19952.00,1.00,820.72
19953.00,0.00,142.90
19954.00,0.00,1162.81
19955.00,0.00,120.28
19956.00,0.00,1120.60
19957.00,0.00,1360.37
19957.00,1.00,255.69
19957.00,2.00,127.17
19957.00,3.00,3808.40
19957.00,4.00,172.49
19958.00,0.00,136.62
19958.00,1.00,319.71
19958.00,2.00,1125.36
19959.00,0.00,1880.81
19960.00,0.00,136.32
19961.00,0.00,255.13
19961.00,1.00,215.33
19962.00,0.00,1304.79
19962.00,1.00,627.20
19963.00,0.00,440.70
19963.00,1.00,442.50
19964.00,0.00,286.73
19965.00,0.00,175.96
19966.00,0.00,334.43
19966.00,1.00,3137.75
19967.00,0.00,493.88
19968.00,0.00,137.64
19969.00,0.00,165.72
19970.00,0.00,1848.46
19970.00,1.00,465.08
19970.00,2.00,326.54
19970.00,3.00,201.97
19970.00,4.00,1320.94
19970.00,5.00,440.92
19971.00,0.00,892.45
19972.00,0.00,5965.25
19973.00,0.00,1122.19
19974.00,0.00,452.02
19974.00,1.00,246.08
19974.00,2.00,445.76
19975.00,0.00,273.32
19976.00,0.00,362.53
19976.00,1.00,860.96
19977.00,0.00,302.56
19978.00,0.00,4117.68
19979.00,0.00,402.77
19979.00,1.00,862.82
19979.00,2.00,1089.08
19979.00,3.00,255.28
19980.00,0.00,592.99
19980.00,1.00,137.81
19981.00,0.00,1028.01
19982.00,0.00,136.45
19983.00,0.00,190.58
19983.00,1.00,3026.72
19984.00,0.00,656.71
19984.00,1.00,1684.59
19984.00,2.00,405.94
19985.00,0.00,139.08
19985.00,1.00,349.20
19986.00,0.00,670.59
19986.00,1.00,779.04
19987.00,0.00,1446.41
19988.00,0.00,3265.29
19989.00,0.00,3328.23
19989.00,1.00,123.20
19990.00,0.00,189.47
19990.00,1.00,529.58
19991.00,0.00,307.39
19992.00,0.00,327.26
19993.00,0.00,1159.71
19994.00,0.00,127.65
19995.00,0.00,886.22
19995.00,1.00,194.95
19995.00,2.00,763.17
19996.00,0.00,244.25
19997.00,0.00,4724.06
19998.00,0.00,2053.76
19998.00,1.00,882.48
19998.00,2.00,967.32
19998.00,3.00,436.71
19998.00,4.00,157.19
19999.00,0.00,4203.03
20000.00,0.00,1465.42
20001.00,0.00,1754.26
20002.00,0.00,175.99
20003.00,0.00,3908.63
20004.00,0.00,121.32
20005.00,0.00,950.42
20006.00,0.00,517.16
20006.00,1.00,292.60
20007.00,0.00,1074.98
20007.00,1.00,2027.46
20008.00,0.00,699.55
20009.00,0.00,2348.12
20009.00,1.00,1171.72
20010.00,0.00,3131.78
20011.00,0.00,177.19
20011.00,1.00,687.98
20011.00,2.00,297.69
20011.00,3.00,239.75
20011.00,4.00,1189.35
20011.00,5.00,1229.80
20012.00,0.00,120.27
20012.00,1.00,120.33
20013.00,0.00,419.48
20014.00,0.00,884.35
20014.00,1.00,179.56
20015.00,0.00,126.66
20015.00,1.00,486.78
20016.00,0.00,425.41
20016.00,1.00,145.04
20016.00,2.00,819.48
20017.00,0.00,277.07
20018.00,0.00,616.66
20018.00,1.00,434.80
20019.00,0.00,627.91
20020.00,0.00,165.50
20020.00,1.00,558.42
20020.00,2.00,3656.37
20020.00,3.00,173.71
20020.00,4.00,541.36
20020.00,5.00,435.95
20020.00,6.00,484.24
20021.00,0.00,2251.06
20022.00,0.00,962.60
20022.00,1.00,499.79
20023.00,0.00,250.04
20023.00,1.00,673.92
20023.00,2.00,255.11
20024.00,0.00,133.68
20025.00,0.00,765.86
20026.00,0.00,679.81
20027.00,0.00,457.18
20028.00,0.00,346.47
20029.00,0.00,242.38
20029.00,1.00,876.91
20029.00,2.00,381.21
20030.00,0.00,453.14
20031.00,0.00,2057.99
20031.00,1.00,1267.33
20031.00,2.00,510.42
20032.00,0.00,459.16
20032.00,1.00,218.56
20032.00,2.00,818.28
20033.00,0.00,132.41
20034.00,0.00,2462.37
